State,District,Year,Season,Crop,Area,Production,SoilType,Avg Rainfall(mm),Avg Temperature
Maharashtra,BHANDARA,1999.0,Rabi,Safflower,100.0,100.0,Loamy,44.4,27.7
Maharashtra,BULDHANA,1999.0,Rabi,Safflower,8900.0,5600.0,Loamy,44.4,27.7
Maharashtra,CHANDRAPUR,1999.0,Rabi,Safflower,100.0,100.0,Loamy,44.4,27.7
Maharashtra,JALGAON,1999.0,Rabi,Safflower,300.0,200.0,Loamy,44.4,27.7
Maharashtra,JALNA,1999.0,Rabi,Safflower,24100.0,10900.0,Loamy,44.4,27.7
Maharashtra,LATUR,1999.0,Rabi,Safflower,19500.0,10200.0,Loamy,44.4,27.7
Maharashtra,NANDED,1999.0,Rabi,Safflower,7600.0,4600.0,Loamy,44.4,27.7
Maharashtra,NANDURBAR,1999.0,Rabi,Safflower,200.0,100.0,Loamy,44.4,27.7
Maharashtra,NASHIK,1999.0,Rabi,Safflower,800.0,400.0,Loamy,44.4,27.7
Maharashtra,OSMANABAD,1999.0,Rabi,Safflower,36300.0,19500.0,Loamy,44.4,27.7
Maharashtra,PARBHANI,1999.0,Rabi,Safflower,30500.0,20700.0,Loamy,44.4,27.7
Maharashtra,PUNE,1999.0,Rabi,Safflower,18900.0,10800.0,Loamy,44.4,27.7
Maharashtra,SANGLI,1999.0,Rabi,Safflower,10600.0,7200.0,Loamy,44.4,27.7
Maharashtra,SATARA,1999.0,Rabi,Safflower,5500.0,4900.0,Loamy,44.4,27.7
Maharashtra,SOLAPUR,1999.0,Rabi,Safflower,20100.0,10800.0,Loamy,44.4,27.7
Maharashtra,WARDHA,1999.0,Rabi,Safflower,100.0,100.0,Loamy,44.4,27.7
Maharashtra,WASHIM,1999.0,Rabi,Safflower,13500.0,8000.0,Loamy,44.4,27.7
Maharashtra,YAVATMAL,1999.0,Rabi,Safflower,1400.0,900.0,Loamy,44.4,27.7
Maharashtra,AHMEDNAGAR,1999.0,Rabi,Small millets,800.0,200.0,Loamy,44.4,27.7
Maharashtra,BULDHANA,1999.0,Rabi,Small millets,800.0,200.0,Loamy,44.4,27.7
Maharashtra,KOLHAPUR,1999.0,Rabi,Small millets,1200.0,300.0,Loamy,44.4,27.7
Maharashtra,LATUR,1999.0,Rabi,Small millets,700.0,200.0,Loamy,44.4,27.7
Maharashtra,NANDED,1999.0,Rabi,Small millets,200.0,100.0,Loamy,44.4,27.7
Maharashtra,NANDURBAR,1999.0,Rabi,Small millets,600.0,100.0,Loamy,44.4,27.7
Maharashtra,NASHIK,1999.0,Rabi,Small millets,500.0,100.0,Loamy,44.4,27.7
Maharashtra,OSMANABAD,1999.0,Rabi,Small millets,1000.0,500.0,Loamy,44.4,27.7
Maharashtra,PUNE,1999.0,Rabi,Small millets,400.0,300.0,Loamy,44.4,27.7
Maharashtra,SANGLI,1999.0,Rabi,Small millets,700.0,200.0,Loamy,44.4,27.7
Maharashtra,SATARA,1999.0,Rabi,Small millets,1000.0,300.0,Loamy,44.4,27.7
Maharashtra,SOLAPUR,1999.0,Rabi,Small millets,1200.0,300.0,Loamy,44.4,27.7
Maharashtra,AHMEDNAGAR,1999.0,Rabi,Rapeseed &Mustard,100.0,0.0,Loamy,44.4,27.7
Maharashtra,AKOLA,1999.0,Rabi,Rapeseed &Mustard,200.0,0.0,Loamy,44.4,27.7
Maharashtra,AMRAVATI,1999.0,Rabi,Rapeseed &Mustard,100.0,0.0,Loamy,44.4,27.7
Maharashtra,AURANGABAD,1999.0,Rabi,Rapeseed &Mustard,600.0,100.0,Loamy,44.4,27.7
Maharashtra,BEED,1999.0,Rabi,Rapeseed &Mustard,1200.0,400.0,Loamy,44.4,27.7
Maharashtra,BHANDARA,1999.0,Rabi,Rapeseed &Mustard,400.0,100.0,Loamy,44.4,27.7
Maharashtra,BULDHANA,1999.0,Rabi,Rapeseed &Mustard,100.0,100.0,Loamy,44.4,27.7
Maharashtra,CHANDRAPUR,1999.0,Rabi,Rapeseed &Mustard,400.0,100.0,Loamy,44.4,27.7
Maharashtra,DHULE,1999.0,Rabi,Rapeseed &Mustard,600.0,200.0,Loamy,44.4,27.7
Maharashtra,GADCHIROLI,1999.0,Rabi,Rapeseed &Mustard,100.0,100.0,Loamy,44.4,27.7
Maharashtra,JALNA,1999.0,Rabi,Rapeseed &Mustard,200.0,100.0,Loamy,44.4,27.7
Maharashtra,LATUR,1999.0,Rabi,Rapeseed &Mustard,800.0,200.0,Loamy,44.4,27.7
Maharashtra,NAGPUR,1999.0,Rabi,Rapeseed &Mustard,700.0,200.0,Loamy,44.4,27.7
Maharashtra,NASHIK,1999.0,Rabi,Rapeseed &Mustard,900.0,200.0,Loamy,44.4,27.7
Maharashtra,PARBHANI,1999.0,Rabi,Rapeseed &Mustard,1200.0,300.0,Loamy,44.4,27.7
Maharashtra,PUNE,1999.0,Rabi,Rapeseed &Mustard,200.0,100.0,Loamy,44.4,27.7
Maharashtra,RATNAGIRI,1999.0,Rabi,Rapeseed &Mustard,100.0,0.0,Loamy,44.4,27.7
Maharashtra,SANGLI,1999.0,Rabi,Rapeseed &Mustard,900.0,300.0,Loamy,44.4,27.7
Maharashtra,SATARA,1999.0,Rabi,Rapeseed &Mustard,400.0,100.0,Loamy,44.4,27.7
Maharashtra,THANE,1999.0,Rabi,Rapeseed &Mustard,200.0,100.0,Loamy,44.4,27.7
Maharashtra,WARDHA,1999.0,Rabi,Rapeseed &Mustard,400.0,100.0,Loamy,44.4,27.7
Maharashtra,YAVATMAL,1999.0,Rabi,Rapeseed &Mustard,300.0,100.0,Loamy,44.4,27.7
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Gram,61000.0,30300.0,Loamy,15.42,27.6
Maharashtra,AKOLA,2000.0,Rabi,Gram,22000.0,6800.0,Loamy,15.42,27.6
Maharashtra,AMRAVATI,2000.0,Rabi,Gram,36600.0,19600.0,Loamy,15.42,27.6
Maharashtra,AURANGABAD,2000.0,Rabi,Gram,23200.0,10700.0,Loamy,15.42,27.6
Maharashtra,BEED,2000.0,Rabi,Gram,26900.0,13600.0,Loamy,15.42,27.6
Maharashtra,BHANDARA,2000.0,Rabi,Gram,3700.0,1500.0,Loamy,15.42,27.6
Maharashtra,BULDHANA,2000.0,Rabi,Gram,18300.0,9500.0,Loamy,15.42,27.6
Maharashtra,CHANDRAPUR,2000.0,Rabi,Gram,10000.0,3400.0,Loamy,15.42,27.6
Maharashtra,DHULE,2000.0,Rabi,Gram,6800.0,3600.0,Loamy,15.42,27.6
Maharashtra,GADCHIROLI,2000.0,Rabi,Gram,8100.0,4100.0,Loamy,15.42,27.6
Maharashtra,JALGAON,2000.0,Rabi,Gram,25200.0,17000.0,Loamy,15.42,27.6
Maharashtra,JALNA,2000.0,Rabi,Gram,11900.0,5900.0,Loamy,15.42,27.6
Maharashtra,KOLHAPUR,2000.0,Rabi,Gram,12800.0,8700.0,Loamy,15.42,27.6
Maharashtra,LATUR,2000.0,Rabi,Gram,32700.0,16000.0,Loamy,15.42,27.6
Maharashtra,NAGPUR,2000.0,Rabi,Gram,26700.0,12900.0,Loamy,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Gram,21800.0,7500.0,Loamy,15.42,27.6
Maharashtra,NANDURBAR,2000.0,Rabi,Gram,6800.0,2300.0,Loamy,15.42,27.6
Maharashtra,NASHIK,2000.0,Rabi,Gram,24200.0,10900.0,Loamy,15.42,27.6
Maharashtra,OSMANABAD,2000.0,Rabi,Gram,53100.0,30100.0,Loamy,15.42,27.6
Maharashtra,PARBHANI,2000.0,Rabi,Gram,34900.0,16700.0,Loamy,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Gram,53600.0,32200.0,Loamy,15.42,27.6
Maharashtra,RAIGAD,2000.0,Rabi,Gram,2000.0,1100.0,Loamy,15.42,27.6
Maharashtra,SANGLI,2000.0,Rabi,Gram,27800.0,21400.0,Loamy,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Gram,23000.0,11700.0,Loamy,15.42,27.6
Maharashtra,SOLAPUR,2000.0,Rabi,Gram,30700.0,17300.0,Loamy,15.42,27.6
Maharashtra,THANE,2000.0,Rabi,Gram,3800.0,2000.0,Loamy,15.42,27.6
Maharashtra,WARDHA,2000.0,Rabi,Gram,16600.0,9000.0,Loamy,15.42,27.6
Maharashtra,WASHIM,2000.0,Rabi,Gram,17700.0,7300.0,Loamy,15.42,27.6
Maharashtra,YAVATMAL,2000.0,Rabi,Gram,13800.0,7500.0,Loamy,15.42,27.6
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Jowar,518700.0,160800.0,Loamy,15.42,27.6
Maharashtra,AKOLA,2000.0,Rabi,Jowar,200.0,100.0,Loamy,15.42,27.6
Maharashtra,AMRAVATI,2000.0,Rabi,Jowar,100.0,100.0,Loamy,15.42,27.6
Maharashtra,AURANGABAD,2000.0,Rabi,Jowar,202900.0,117300.0,Loamy,15.42,27.6
Maharashtra,BEED,2000.0,Rabi,Jowar,265800.0,130600.0,Loamy,15.42,27.6
Maharashtra,BHANDARA,2000.0,Rabi,Jowar,1500.0,400.0,Loamy,15.42,27.6
Maharashtra,BULDHANA,2000.0,Rabi,Jowar,16000.0,10300.0,Loamy,15.42,27.6
Maharashtra,CHANDRAPUR,2000.0,Rabi,Jowar,41000.0,9700.0,Loamy,15.42,27.6
Maharashtra,DHULE,2000.0,Rabi,Jowar,4300.0,1700.0,Loamy,15.42,27.6
Maharashtra,GADCHIROLI,2000.0,Rabi,Jowar,9900.0,3300.0,Loamy,15.42,27.6
Maharashtra,JALGAON,2000.0,Rabi,Jowar,27900.0,28000.0,Loamy,15.42,27.6
Maharashtra,JALNA,2000.0,Rabi,Jowar,149300.0,104900.0,Loamy,15.42,27.6
Maharashtra,KOLHAPUR,2000.0,Rabi,Jowar,11500.0,15100.0,Loamy,15.42,27.6
Maharashtra,LATUR,2000.0,Rabi,Jowar,26000.0,19400.0,Loamy,15.42,27.6
Maharashtra,NAGPUR,2000.0,Rabi,Jowar,9900.0,2300.0,Loamy,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Jowar,30100.0,21500.0,Loamy,15.42,27.6
Maharashtra,NANDURBAR,2000.0,Rabi,Jowar,24900.0,9300.0,Loamy,15.42,27.6
Maharashtra,NASHIK,2000.0,Rabi,Jowar,15200.0,8000.0,Loamy,15.42,27.6
Maharashtra,OSMANABAD,2000.0,Rabi,Jowar,226600.0,179400.0,Loamy,15.42,27.6
Maharashtra,PARBHANI,2000.0,Rabi,Jowar,156100.0,110100.0,Loamy,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Jowar,487800.0,202800.0,Loamy,15.42,27.6
Maharashtra,SANGLI,2000.0,Rabi,Jowar,155000.0,82100.0,Loamy,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Jowar,143500.0,73200.0,Loamy,15.42,27.6
Maharashtra,SOLAPUR,2000.0,Rabi,Jowar,636700.0,285200.0,Loamy,15.42,27.6
Maharashtra,WARDHA,2000.0,Rabi,Jowar,1800.0,500.0,Loamy,15.42,27.6
Maharashtra,WASHIM,2000.0,Rabi,Jowar,1500.0,1000.0,Loamy,15.42,27.6
Maharashtra,YAVATMAL,2000.0,Rabi,Jowar,100.0,100.0,Loamy,15.42,27.6
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Maize,14000.0,16200.0,Sandy,15.42,27.6
Maharashtra,AMRAVATI,2000.0,Rabi,Maize,100.0,100.0,Sandy,15.42,27.6
Maharashtra,AURANGABAD,2000.0,Rabi,Maize,1300.0,1500.0,Sandy,15.42,27.6
Maharashtra,BEED,2000.0,Rabi,Maize,3000.0,3400.0,Sandy,15.42,27.6
Maharashtra,BULDHANA,2000.0,Rabi,Maize,900.0,900.0,Sandy,15.42,27.6
Maharashtra,CHANDRAPUR,2000.0,Rabi,Maize,100.0,100.0,Sandy,15.42,27.6
Maharashtra,DHULE,2000.0,Rabi,Maize,500.0,600.0,Sandy,15.42,27.6
Maharashtra,GADCHIROLI,2000.0,Rabi,Maize,200.0,200.0,Sandy,15.42,27.6
Maharashtra,JALGAON,2000.0,Rabi,Maize,400.0,400.0,Sandy,15.42,27.6
Maharashtra,JALNA,2000.0,Rabi,Maize,3700.0,4300.0,Sandy,15.42,27.6
Maharashtra,KOLHAPUR,2000.0,Rabi,Maize,3700.0,6200.0,Sandy,15.42,27.6
Maharashtra,LATUR,2000.0,Rabi,Maize,1100.0,1300.0,Sandy,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Maize,100.0,100.0,Sandy,15.42,27.6
Maharashtra,NANDURBAR,2000.0,Rabi,Maize,200.0,200.0,Sandy,15.42,27.6
Maharashtra,NASHIK,2000.0,Rabi,Maize,1700.0,1800.0,Sandy,15.42,27.6
Maharashtra,OSMANABAD,2000.0,Rabi,Maize,200.0,300.0,Sandy,15.42,27.6
Maharashtra,PARBHANI,2000.0,Rabi,Maize,900.0,1100.0,Sandy,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Maize,10400.0,11500.0,Sandy,15.42,27.6
Maharashtra,SANGLI,2000.0,Rabi,Maize,7300.0,12000.0,Sandy,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Maize,4900.0,7500.0,Sandy,15.42,27.6
Maharashtra,SINDHUDURG,2000.0,Rabi,Maize,100.0,100.0,Sandy,15.42,27.6
Maharashtra,SOLAPUR,2000.0,Rabi,Maize,15200.0,17600.0,Sandy,15.42,27.6
Maharashtra,WARDHA,2000.0,Rabi,Maize,100.0,100.0,Sandy,15.42,27.6
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Other  Rabi pulses,600.0,200.0,Black,15.42,27.6
Maharashtra,BEED,2000.0,Rabi,Other  Rabi pulses,2500.0,1000.0,Black,15.42,27.6
Maharashtra,BHANDARA,2000.0,Rabi,Other  Rabi pulses,12900.0,4900.0,Black,15.42,27.6
Maharashtra,CHANDRAPUR,2000.0,Rabi,Other  Rabi pulses,21700.0,8000.0,Black,15.42,27.6
Maharashtra,DHULE,2000.0,Rabi,Other  Rabi pulses,100.0,0.0,Black,15.42,27.6
Maharashtra,GADCHIROLI,2000.0,Rabi,Other  Rabi pulses,10200.0,3900.0,Black,15.42,27.6
Maharashtra,JALNA,2000.0,Rabi,Other  Rabi pulses,300.0,100.0,Black,15.42,27.6
Maharashtra,KOLHAPUR,2000.0,Rabi,Other  Rabi pulses,3400.0,1200.0,Black,15.42,27.6
Maharashtra,LATUR,2000.0,Rabi,Other  Rabi pulses,1300.0,400.0,Black,15.42,27.6
Maharashtra,NAGPUR,2000.0,Rabi,Other  Rabi pulses,600.0,200.0,Black,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Other  Rabi pulses,800.0,300.0,Black,15.42,27.6
Maharashtra,NASHIK,2000.0,Rabi,Other  Rabi pulses,1000.0,400.0,Black,15.42,27.6
Maharashtra,OSMANABAD,2000.0,Rabi,Other  Rabi pulses,1000.0,400.0,Black,15.42,27.6
Maharashtra,PARBHANI,2000.0,Rabi,Other  Rabi pulses,1600.0,600.0,Black,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Other  Rabi pulses,9900.0,3700.0,Black,15.42,27.6
Maharashtra,RAIGAD,2000.0,Rabi,Other  Rabi pulses,8300.0,2900.0,Black,15.42,27.6
Maharashtra,RATNAGIRI,2000.0,Rabi,Other  Rabi pulses,5400.0,2000.0,Black,15.42,27.6
Maharashtra,SANGLI,2000.0,Rabi,Other  Rabi pulses,200.0,100.0,Black,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Other  Rabi pulses,1200.0,500.0,Black,15.42,27.6
Maharashtra,SINDHUDURG,2000.0,Rabi,Other  Rabi pulses,4600.0,1700.0,Black,15.42,27.6
Maharashtra,SOLAPUR,2000.0,Rabi,Other  Rabi pulses,300.0,100.0,Black,15.42,27.6
Maharashtra,THANE,2000.0,Rabi,Other  Rabi pulses,4900.0,1800.0,Black,15.42,27.6
Maharashtra,WARDHA,2000.0,Rabi,Other  Rabi pulses,300.0,100.0,Black,15.42,27.6
Maharashtra,YAVATMAL,2000.0,Rabi,Other  Rabi pulses,600.0,200.0,Black,15.42,27.6
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Wheat,94700.0,135800.0,Loamy,15.42,27.6
Maharashtra,AKOLA,2000.0,Rabi,Wheat,9700.0,13800.0,Loamy,15.42,27.6
Maharashtra,AMRAVATI,2000.0,Rabi,Wheat,13400.0,17000.0,Loamy,15.42,27.6
Maharashtra,AURANGABAD,2000.0,Rabi,Wheat,23800.0,29200.0,Loamy,15.42,27.6
Maharashtra,BEED,2000.0,Rabi,Wheat,43000.0,47100.0,Loamy,15.42,27.6
Maharashtra,BHANDARA,2000.0,Rabi,Wheat,10900.0,7600.0,Loamy,15.42,27.6
Maharashtra,BULDHANA,2000.0,Rabi,Wheat,21600.0,32300.0,Loamy,15.42,27.6
Maharashtra,CHANDRAPUR,2000.0,Rabi,Wheat,22900.0,15200.0,Loamy,15.42,27.6
Maharashtra,DHULE,2000.0,Rabi,Wheat,8800.0,8900.0,Loamy,15.42,27.6
Maharashtra,GADCHIROLI,2000.0,Rabi,Wheat,1000.0,600.0,Loamy,15.42,27.6
Maharashtra,JALGAON,2000.0,Rabi,Wheat,22600.0,31600.0,Loamy,15.42,27.6
Maharashtra,JALNA,2000.0,Rabi,Wheat,24300.0,60200.0,Loamy,15.42,27.6
Maharashtra,KOLHAPUR,2000.0,Rabi,Wheat,8400.0,15000.0,Loamy,15.42,27.6
Maharashtra,LATUR,2000.0,Rabi,Wheat,25400.0,26000.0,Loamy,15.42,27.6
Maharashtra,NAGPUR,2000.0,Rabi,Wheat,32400.0,33400.0,Loamy,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Wheat,26100.0,28200.0,Loamy,15.42,27.6
Maharashtra,NANDURBAR,2000.0,Rabi,Wheat,6000.0,5400.0,Loamy,15.42,27.6
Maharashtra,NASHIK,2000.0,Rabi,Wheat,39400.0,44500.0,Loamy,15.42,27.6
Maharashtra,OSMANABAD,2000.0,Rabi,Wheat,34500.0,34200.0,Loamy,15.42,27.6
Maharashtra,PARBHANI,2000.0,Rabi,Wheat,31900.0,41400.0,Loamy,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Wheat,55500.0,57000.0,Loamy,15.42,27.6
Maharashtra,SANGLI,2000.0,Rabi,Wheat,26300.0,44700.0,Loamy,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Wheat,32900.0,51600.0,Loamy,15.42,27.6
Maharashtra,SOLAPUR,2000.0,Rabi,Wheat,50900.0,56000.0,Loamy,15.42,27.6
Maharashtra,THANE,2000.0,Rabi,Wheat,100.0,100.0,Loamy,15.42,27.6
Maharashtra,WARDHA,2000.0,Rabi,Wheat,19300.0,22500.0,Loamy,15.42,27.6
Maharashtra,WASHIM,2000.0,Rabi,Wheat,12800.0,12400.0,Loamy,15.42,27.6
Maharashtra,YAVATMAL,2000.0,Rabi,Wheat,17100.0,18900.0,Loamy,15.42,27.6
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Sesamum,400.0,100.0,Sandy,15.42,27.6
Maharashtra,AMRAVATI,2000.0,Rabi,Sesamum,100.0,100.0,Sandy,15.42,27.6
Maharashtra,BHANDARA,2000.0,Rabi,Sesamum,100.0,100.0,Sandy,15.42,27.6
Maharashtra,CHANDRAPUR,2000.0,Rabi,Sesamum,700.0,100.0,Sandy,15.42,27.6
Maharashtra,GADCHIROLI,2000.0,Rabi,Sesamum,1300.0,400.0,Sandy,15.42,27.6
Maharashtra,NAGPUR,2000.0,Rabi,Sesamum,300.0,100.0,Sandy,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Sesamum,400.0,100.0,Sandy,15.42,27.6
Maharashtra,NASHIK,2000.0,Rabi,Sesamum,100.0,100.0,Sandy,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Sesamum,1100.0,200.0,Sandy,15.42,27.6
Maharashtra,RAIGAD,2000.0,Rabi,Sesamum,100.0,100.0,Sandy,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Sesamum,100.0,100.0,Sandy,15.42,27.6
Maharashtra,THANE,2000.0,Rabi,Sesamum,300.0,100.0,Sandy,15.42,27.6
Maharashtra,WARDHA,2000.0,Rabi,Sesamum,100.0,100.0,Sandy,15.42,27.6
Maharashtra,YAVATMAL,2000.0,Rabi,Sesamum,100.0,100.0,Sandy,15.42,27.6
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Sunflower,7800.0,4000.0,Loamy,15.42,27.6
Maharashtra,AKOLA,2000.0,Rabi,Sunflower,1900.0,1100.0,Loamy,15.42,27.6
Maharashtra,AMRAVATI,2000.0,Rabi,Sunflower,2700.0,1500.0,Loamy,15.42,27.6
Maharashtra,AURANGABAD,2000.0,Rabi,Sunflower,1700.0,800.0,Loamy,15.42,27.6
Maharashtra,BEED,2000.0,Rabi,Sunflower,15500.0,7500.0,Loamy,15.42,27.6
Maharashtra,BULDHANA,2000.0,Rabi,Sunflower,6000.0,3400.0,Loamy,15.42,27.6
Maharashtra,DHULE,2000.0,Rabi,Sunflower,100.0,100.0,Loamy,15.42,27.6
Maharashtra,GADCHIROLI,2000.0,Rabi,Sunflower,100.0,100.0,Loamy,15.42,27.6
Maharashtra,JALGAON,2000.0,Rabi,Sunflower,300.0,100.0,Loamy,15.42,27.6
Maharashtra,JALNA,2000.0,Rabi,Sunflower,5200.0,2500.0,Loamy,15.42,27.6
Maharashtra,KOLHAPUR,2000.0,Rabi,Sunflower,100.0,100.0,Loamy,15.42,27.6
Maharashtra,LATUR,2000.0,Rabi,Sunflower,42800.0,23900.0,Loamy,15.42,27.6
Maharashtra,NAGPUR,2000.0,Rabi,Sunflower,900.0,500.0,Loamy,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Sunflower,7800.0,3100.0,Loamy,15.42,27.6
Maharashtra,NANDURBAR,2000.0,Rabi,Sunflower,200.0,100.0,Loamy,15.42,27.6
Maharashtra,NASHIK,2000.0,Rabi,Sunflower,100.0,100.0,Loamy,15.42,27.6
Maharashtra,OSMANABAD,2000.0,Rabi,Sunflower,34000.0,18000.0,Loamy,15.42,27.6
Maharashtra,PARBHANI,2000.0,Rabi,Sunflower,13500.0,10600.0,Loamy,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Sunflower,2600.0,1300.0,Loamy,15.42,27.6
Maharashtra,SANGLI,2000.0,Rabi,Sunflower,4600.0,2300.0,Loamy,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Sunflower,900.0,400.0,Loamy,15.42,27.6
Maharashtra,SOLAPUR,2000.0,Rabi,Sunflower,27500.0,13300.0,Loamy,15.42,27.6
Maharashtra,WARDHA,2000.0,Rabi,Sunflower,200.0,100.0,Loamy,15.42,27.6
Maharashtra,WASHIM,2000.0,Rabi,Sunflower,5400.0,3000.0,Loamy,15.42,27.6
Maharashtra,YAVATMAL,2000.0,Rabi,Sunflower,400.0,200.0,Loamy,15.42,27.6
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Linseed,1200.0,300.0,Loamy,15.42,27.6
Maharashtra,AURANGABAD,2000.0,Rabi,Linseed,4600.0,1200.0,Loamy,15.42,27.6
Maharashtra,BEED,2000.0,Rabi,Linseed,6000.0,1500.0,Loamy,15.42,27.6
Maharashtra,BHANDARA,2000.0,Rabi,Linseed,4800.0,1100.0,Loamy,15.42,27.6
Maharashtra,CHANDRAPUR,2000.0,Rabi,Linseed,16400.0,2900.0,Loamy,15.42,27.6
Maharashtra,GADCHIROLI,2000.0,Rabi,Linseed,2400.0,600.0,Loamy,15.42,27.6
Maharashtra,JALNA,2000.0,Rabi,Linseed,2400.0,600.0,Loamy,15.42,27.6
Maharashtra,LATUR,2000.0,Rabi,Linseed,3000.0,900.0,Loamy,15.42,27.6
Maharashtra,NAGPUR,2000.0,Rabi,Linseed,6800.0,1700.0,Loamy,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Linseed,400.0,100.0,Loamy,15.42,27.6
Maharashtra,OSMANABAD,2000.0,Rabi,Linseed,10700.0,3000.0,Loamy,15.42,27.6
Maharashtra,PARBHANI,2000.0,Rabi,Linseed,1000.0,300.0,Loamy,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Linseed,200.0,100.0,Loamy,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Linseed,400.0,100.0,Loamy,15.42,27.6
Maharashtra,SOLAPUR,2000.0,Rabi,Linseed,1100.0,300.0,Loamy,15.42,27.6
Maharashtra,WARDHA,2000.0,Rabi,Linseed,600.0,200.0,Loamy,15.42,27.6
Maharashtra,YAVATMAL,2000.0,Rabi,Linseed,700.0,100.0,Loamy,15.42,27.6
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Safflower,30400.0,14500.0,Loamy,15.42,27.6
Maharashtra,AKOLA,2000.0,Rabi,Safflower,4900.0,1900.0,Loamy,15.42,27.6
Maharashtra,AMRAVATI,2000.0,Rabi,Safflower,3800.0,1300.0,Loamy,15.42,27.6
Maharashtra,AURANGABAD,2000.0,Rabi,Safflower,22600.0,4700.0,Loamy,15.42,27.6
Maharashtra,BEED,2000.0,Rabi,Safflower,29400.0,9900.0,Loamy,15.42,27.6
Maharashtra,BULDHANA,2000.0,Rabi,Safflower,5500.0,1900.0,Loamy,15.42,27.6
Maharashtra,JALNA,2000.0,Rabi,Safflower,20700.0,9700.0,Loamy,15.42,27.6
Maharashtra,LATUR,2000.0,Rabi,Safflower,19300.0,9300.0,Loamy,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Safflower,7500.0,2600.0,Loamy,15.42,27.6
Maharashtra,NANDURBAR,2000.0,Rabi,Safflower,100.0,100.0,Loamy,15.42,27.6
Maharashtra,NASHIK,2000.0,Rabi,Safflower,700.0,300.0,Loamy,15.42,27.6
Maharashtra,OSMANABAD,2000.0,Rabi,Safflower,35300.0,15000.0,Loamy,15.42,27.6
Maharashtra,PARBHANI,2000.0,Rabi,Safflower,31500.0,16000.0,Loamy,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Safflower,17900.0,11000.0,Loamy,15.42,27.6
Maharashtra,SANGLI,2000.0,Rabi,Safflower,12500.0,5700.0,Loamy,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Safflower,5900.0,3100.0,Loamy,15.42,27.6
Maharashtra,SOLAPUR,2000.0,Rabi,Safflower,18900.0,6000.0,Loamy,15.42,27.6
Maharashtra,WARDHA,2000.0,Rabi,Safflower,100.0,100.0,Loamy,15.42,27.6
Maharashtra,WASHIM,2000.0,Rabi,Safflower,7300.0,2100.0,Loamy,15.42,27.6
Maharashtra,YAVATMAL,2000.0,Rabi,Safflower,400.0,100.0,Loamy,15.42,27.6
Maharashtra,BULDHANA,2000.0,Rabi,Small millets,400.0,100.0,Loamy,15.42,27.6
Maharashtra,KOLHAPUR,2000.0,Rabi,Small millets,500.0,100.0,Loamy,15.42,27.6
Maharashtra,LATUR,2000.0,Rabi,Small millets,300.0,100.0,Loamy,15.42,27.6
Maharashtra,NANDED,2000.0,Rabi,Small millets,100.0,100.0,Loamy,15.42,27.6
Maharashtra,OSMANABAD,2000.0,Rabi,Small millets,600.0,300.0,Loamy,15.42,27.6
Maharashtra,PUNE,2000.0,Rabi,Small millets,100.0,100.0,Loamy,15.42,27.6
Maharashtra,SANGLI,2000.0,Rabi,Small millets,200.0,0.0,Loamy,15.42,27.6
Maharashtra,SATARA,2000.0,Rabi,Small millets,100.0,100.0,Loamy,15.42,27.6
Maharashtra,SOLAPUR,2000.0,Rabi,Small millets,200.0,100.0,Loamy,15.42,27.6
Maharashtra,AHMEDNAGAR,2000.0,Rabi,Rapeseed &Mustard,200.0,100.0,Loamy,15.42,27.6
